,Business,Class,Code
16923,"* joieria, rellotgeria, argenteria i bijuteria",1,FHT4Z7OAA
16924,"* joieria, rellotgeria, argenteria i bijuteria",2,FHT4Z7OAA
16925,"* joieria, rellotgeria, argenteria i bijuteria",1,FHT4Z7OAA
16926,"* joieria, rellotgeria, argenteria i bijuteria",2,FHT4Z7OAA
16927,"* joieria, rellotgeria, argenteria i bijuteria",2,FHT4Z7OAA
16928,"* joieria, rellotgeria, argenteria i bijuteria",1,FHT4Z7OAA
16929,"* joieria, rellotgeria, argenteria i bijuteria",1,FHT4Z7OAA
16930,"* joieria, rellotgeria, argenteria i bijuteria",1,FHT4Z7OAA
16931,"* joieria, rellotgeria, argenteria i bijuteria",1,FHT4Z7OAA
16932,"* joieria, rellotgeria, argenteria i bijuteria",1,FHT4Z7OAA
16933,"Ensenyament de conducció de vehicles terrestres, a",2,I4QEMX89P
16934,"Ensenyament de conducció de vehicles terrestres, a",2,I4QEMX89P
16935,"Ensenyament de conducció de vehicles terrestres, a",2,I4QEMX89P
16936,"Ensenyament de conducció de vehicles terrestres, a",2,I4QEMX89P
16937,"Ensenyament de conducció de vehicles terrestres, a",2,I4QEMX89P
16938,"Ensenyament de conducció de vehicles terrestres, a",2,I4QEMX89P
16939,"Ensenyament de conducció de vehicles terrestres, a",1,I4QEMX89P
16940,"Ensenyament de conducció de vehicles terrestres, a",3,I4QEMX89P
16941,"Ensenyament de conducció de vehicles terrestres, a",3,I4QEMX89P
16942,"Ensenyament de conducció de vehicles terrestres, a",3,I4QEMX89P
16943,"Ensenyament de conducció de vehicles terrestres, a",4,I4QEMX89P
16944,"Ensenyament de conducció de vehicles terrestres, a",1,I4QEMX89P
16945,"Ensenyament de conducció de vehicles terrestres, a",3,I4QEMX89P
16946,"Ensenyament de conducció de vehicles terrestres, a",0,I4QEMX89P
16947,"Ensenyament de conducció de vehicles terrestres, a",2,I4QEMX89P
16948,"Ensenyament de conducció de vehicles terrestres, a",3,I4QEMX89P
16949,"Ensenyament de conducció de vehicles terrestres, a",4,I4QEMX89P
16950,"Ensenyament de conducció de vehicles terrestres, a",3,I4QEMX89P
16951,"Ensenyament de conducció de vehicles terrestres, a",3,I4QEMX89P
16952,"Ensenyament de conducció de vehicles terrestres, a",3,I4QEMX89P
16953,"Ensenyament de conducció de vehicles terrestres, a",4,I4QEMX89P
16954,"Ensenyament de conducció de vehicles terrestres, a",2,I4QEMX89P
16955,"Ensenyament de conducció de vehicles terrestres, a",4,I4QEMX89P
16956,"Ensenyament de conducció de vehicles terrestres, a",3,I4QEMX89P
16957,"Ensenyament de conducció de vehicles terrestres, a",3,I4QEMX89P
16958,"Ensenyament de conducció de vehicles terrestres, a",3,I4QEMX89P
16959,"Ensenyament de conducció de vehicles terrestres, a",5,I4QEMX89P
16960,"Ensenyament de conducció de vehicles terrestres, a",4,I4QEMX89P
16961,"Ensenyament de conducció de vehicles terrestres, a",4,I4QEMX89P
16962,"Ensenyament de conducció de vehicles terrestres, a",2,I4QEMX89P
17013,"Serveis en cafès i bars, amb i sense menjar",42,IAOHBW2CM
17014,"Serveis en cafès i bars, amb i sense menjar",28,IAOHBW2CM
17015,"Serveis en cafès i bars, amb i sense menjar",8,IAOHBW2CM
17016,"Serveis en cafès i bars, amb i sense menjar",35,IAOHBW2CM
17017,"Serveis en cafès i bars, amb i sense menjar",29,IAOHBW2CM
17018,"Serveis en cafès i bars, amb i sense menjar",31,IAOHBW2CM
17019,"Serveis en cafès i bars, amb i sense menjar",34,IAOHBW2CM
17020,"Serveis en cafès i bars, amb i sense menjar",51,IAOHBW2CM
17021,"Serveis en cafès i bars, amb i sense menjar",44,IAOHBW2CM
17022,"Serveis en cafès i bars, amb i sense menjar",24,IAOHBW2CM
17023,"Serveis en cafès i bars, amb i sense menjar",30,IAOHBW2CM
17024,"Serveis en cafès i bars, amb i sense menjar",43,IAOHBW2CM
17025,"Serveis en cafès i bars, amb i sense menjar",22,IAOHBW2CM
17026,"Serveis en cafès i bars, amb i sense menjar",37,IAOHBW2CM
17027,"Serveis en cafès i bars, amb i sense menjar",36,IAOHBW2CM
17028,"Serveis en cafès i bars, amb i sense menjar",34,IAOHBW2CM
17029,"Serveis en cafès i bars, amb i sense menjar",20,IAOHBW2CM
17030,"Serveis en cafès i bars, amb i sense menjar",31,IAOHBW2CM
17031,"Serveis en cafès i bars, amb i sense menjar",43,IAOHBW2CM
17032,"Serveis en cafès i bars, amb i sense menjar",39,IAOHBW2CM
17033,"Serveis en cafès i bars, amb i sense menjar",28,IAOHBW2CM
17034,"Serveis en cafès i bars, amb i sense menjar",33,IAOHBW2CM
17035,"Serveis en cafès i bars, amb i sense menjar",40,IAOHBW2CM
17036,"Serveis en cafès i bars, amb i sense menjar",6,QIRLN9NYS
17037,"Serveis en cafès i bars, amb i sense menjar",14,QIRLN9NYS
17038,"Serveis en cafès i bars, amb i sense menjar",4,QIRLN9NYS
17039,"Serveis en cafès i bars, amb i sense menjar",26,QIRLN9NYS
17040,"Serveis en cafès i bars, amb i sense menjar",18,QIRLN9NYS
17041,"Serveis en cafès i bars, amb i sense menjar",20,QIRLN9NYS
17042,"Serveis en cafès i bars, amb i sense menjar",24,QIRLN9NYS
17043,"Serveis en cafès i bars, amb i sense menjar",6,QIRLN9NYS
17044,"Serveis en cafès i bars, amb i sense menjar",16,QIRLN9NYS
17045,"Serveis en cafès i bars, amb i sense menjar",2,QIRLN9NYS
17046,"Serveis en cafès i bars, amb i sense menjar",45,QIRLN9NYS
17047,"Serveis en cafès i bars, amb i sense menjar",4,QIRLN9NYS
17048,"Serveis en cafès i bars, amb i sense menjar",19,QIRLN9NYS
17049,"Serveis en cafès i bars, amb i sense menjar",0,QIRLN9NYS
17050,"Serveis en cafès i bars, amb i sense menjar",4,QIRLN9NYS
17051,"Serveis en cafès i bars, amb i sense menjar",8,QIRLN9NYS
17052,"Serveis en cafès i bars, amb i sense menjar",16,QIRLN9NYS
17053,"Serveis en cafès i bars, amb i sense menjar",9,QIRLN9NYS
17054,"Serveis en cafès i bars, amb i sense menjar",17,QIRLN9NYS
17055,"Serveis en cafès i bars, amb i sense menjar",6,QIRLN9NYS
17089,"* llibres, diaris, articles de papereria, escri",3,TM8BV8CL5
17090,"* llibres, diaris, articles de papereria, escri",5,TM8BV8CL5
17091,"* llibres, diaris, articles de papereria, escri",4,TM8BV8CL5
17092,"* llibres, diaris, articles de papereria, escri",28,TM8BV8CL5
17093,"* llibres, diaris, articles de papereria, escri",9,TM8BV8CL5
17094,"* llibres, diaris, articles de papereria, escri",1,TM8BV8CL5
17095,"* llibres, diaris, articles de papereria, escri",3,TM8BV8CL5
17096,"* llibres, diaris, articles de papereria, escri",1,TM8BV8CL5
17097,"* llibres, diaris, articles de papereria, escri",6,TM8BV8CL5
17098,"* llibres, diaris, articles de papereria, escri",7,TM8BV8CL5
17099,"* llibres, diaris, articles de papereria, escri",4,TM8BV8CL5
17100,"* llibres, diaris, articles de papereria, escri",4,TM8BV8CL5
17101,"* llibres, diaris, articles de papereria, escri",7,TM8BV8CL5
17102,"* llibres, diaris, articles de papereria, escri",12,TM8BV8CL5
17103,"* llibres, diaris, articles de papereria, escri",0,TM8BV8CL5
17104,"* llibres, diaris, articles de papereria, escri",3,TM8BV8CL5
17105,"* llibres, diaris, articles de papereria, escri",1,TM8BV8CL5
17106,"* llibres, diaris, articles de papereria, escri",5,TM8BV8CL5
17107,"* llibres, diaris, articles de papereria, escri",6,TM8BV8CL5
17108,"* llibres, diaris, articles de papereria, escri",6,TM8BV8CL5
17109,"* llibres, diaris, articles de papereria, escri",9,TM8BV8CL5
17110,"* llibres, diaris, articles de papereria, escri",1,TM8BV8CL5
17111,"* llibres, diaris, articles de papereria, escri",3,TM8BV8CL5
17112,"* llibres, diaris, articles de papereria, escri",4,TM8BV8CL5
17113,"* llibres, diaris, articles de papereria, escri",4,TM8BV8CL5
17114,"* llibres, diaris, articles de papereria, escri",5,TM8BV8CL5
17115,"* llibres, diaris, articles de papereria, escri",6,TM8BV8CL5
17116,"* llibres, diaris, articles de papereria, escri",0,TM8BV8CL5
17117,"* llibres, diaris, articles de papereria, escri",4,TM8BV8CL5
17118,"* llibres, diaris, articles de papereria, escri",1,TM8BV8CL5
17119,"* llibres, diaris, articles de papereria, escri",3,TM8BV8CL5
17125,"Serveis en cafès i bars, amb i sense menjar",38,D8X2Z4SFS
17126,"Serveis en cafès i bars, amb i sense menjar",18,D8X2Z4SFS
17127,"Serveis en cafès i bars, amb i sense menjar",85,D8X2Z4SFS
17128,"Serveis en cafès i bars, amb i sense menjar",23,D8X2Z4SFS
17129,"Serveis en cafès i bars, amb i sense menjar",41,D8X2Z4SFS
17130,"Serveis en cafès i bars, amb i sense menjar",72,D8X2Z4SFS
17131,"Serveis en cafès i bars, amb i sense menjar",79,D8X2Z4SFS
17132,"Serveis en cafès i bars, amb i sense menjar",59,D8X2Z4SFS
17133,"Serveis en cafès i bars, amb i sense menjar",52,D8X2Z4SFS
17134,"Serveis en cafès i bars, amb i sense menjar",30,D8X2Z4SFS
17135,"Serveis en cafès i bars, amb i sense menjar",37,D8X2Z4SFS
17136,"Serveis en cafès i bars, amb i sense menjar",26,D8X2Z4SFS
17442,"* al detall de pa, pastisseria confiteria i si",16,AQ7V0RMG4
17443,"* al detall de pa, pastisseria confiteria i si",26,AQ7V0RMG4
17444,"* al detall de pa, pastisseria confiteria i si",15,AQ7V0RMG4
17445,"* al detall de pa, pastisseria confiteria i si",14,AQ7V0RMG4
17446,"* al detall de pa, pastisseria confiteria i si",13,AQ7V0RMG4
17447,"* al detall de pa, pastisseria confiteria i si",14,AQ7V0RMG4
17448,"* al detall de pa, pastisseria confiteria i si",13,AQ7V0RMG4
17449,"* al detall de pa, pastisseria confiteria i si",15,AQ7V0RMG4
17450,"* al detall de pa, pastisseria confiteria i si",23,AQ7V0RMG4
17451,"* al detall de pa, pastisseria confiteria i si",12,AQ7V0RMG4
17452,"* al detall de pa, pastisseria confiteria i si",17,AQ7V0RMG4
17453,"* al detall de pa, pastisseria confiteria i si",14,AQ7V0RMG4
17454,"* al detall de pa, pastisseria confiteria i si",15,AQ7V0RMG4
17455,"* al detall de pa, pastisseria confiteria i si",13,AQ7V0RMG4
17456,"* al detall de pa, pastisseria confiteria i si",12,AQ7V0RMG4
17457,"* al detall de pa, pastisseria confiteria i si",15,AQ7V0RMG4
17458,"* al detall de pa, pastisseria confiteria i si",16,AQ7V0RMG4
17459,"* al detall de pa, pastisseria confiteria i si",12,AQ7V0RMG4
17460,"* al detall de pa, pastisseria confiteria i si",13,AQ7V0RMG4
17461,"* al detall de pa, pastisseria confiteria i si",17,AQ7V0RMG4
17462,"* al detall de pa, pastisseria confiteria i si",14,AQ7V0RMG4
17463,"* al detall de pa, pastisseria confiteria i si",15,AQ7V0RMG4
17464,"* al detall de pa, pastisseria confiteria i si",10,AQ7V0RMG4
17465,"* al detall de pa, pastisseria confiteria i si",18,AQ7V0RMG4
17466,"* al detall de pa, pastisseria confiteria i si",17,AQ7V0RMG4
17467,"* al detall de pa, pastisseria confiteria i si",12,AQ7V0RMG4
17500,"Comerç al detall de medicaments, productes sanitar",2,77D4Q2MS4
17503,"Comerç al detall de medicaments, productes sanitar",0,77D4Q2MS4
17504,"Comerç al detall de medicaments, productes sanitar",1,77D4Q2MS4
17506,"Comerç al detall de medicaments, productes sanitar",0,77D4Q2MS4
17507,"Comerç al detall de medicaments, productes sanitar",1,77D4Q2MS4
17509,"Comerç al detall de medicaments, productes sanitar",1,77D4Q2MS4
17512,"Comerç al detall de medicaments, productes sanitar",0,77D4Q2MS4
17513,"Comerç al detall de medicaments, productes sanitar",1,77D4Q2MS4
17514,"Comerç al detall de medicaments, productes sanitar",1,77D4Q2MS4
17516,"Comerç al detall de medicaments, productes sanitar",0,77D4Q2MS4
17517,"Comerç al detall de medicaments, productes sanitar",1,77D4Q2MS4
17519,"Comerç al detall de medicaments, productes sanitar",0,77D4Q2MS4
17520,"Comerç al detall de medicaments, productes sanitar",2,77D4Q2MS4
17521,"Comerç al detall de medicaments, productes sanitar",1,77D4Q2MS4
17522,"Comerç al detall de medicaments, productes sanitar",2,77D4Q2MS4
17524,"Comerç al detall de medicaments, productes sanitar",0,77D4Q2MS4
17526,"* al detall de productes de drogueria, perfume",0,KCRDEE0WJ
17527,"* al detall de productes de drogueria, perfume",5,KCRDEE0WJ
17528,"* al detall de productes de drogueria, perfume",0,KCRDEE0WJ
17529,"* al detall de productes de drogueria, perfume",18,KCRDEE0WJ
17530,"* al detall de productes de drogueria, perfume",2,KCRDEE0WJ
17531,"* al detall de productes de drogueria, perfume",1,KCRDEE0WJ
17532,"* al detall de productes de drogueria, perfume",9,KCRDEE0WJ
17533,"* al detall de productes de drogueria, perfume",9,KCRDEE0WJ
17534,"* al detall de productes de drogueria, perfume",2,KCRDEE0WJ
17535,"* al detall de productes de drogueria, perfume",2,KCRDEE0WJ
17536,"* al detall de productes de drogueria, perfume",6,KCRDEE0WJ
17537,"* al detall de productes de drogueria, perfume",2,KCRDEE0WJ
17538,"* al detall de productes de drogueria, perfume",3,KCRDEE0WJ
17539,"* al detall de productes de drogueria, perfume",1,KCRDEE0WJ
17540,"* al detall de productes de drogueria, perfume",0,KCRDEE0WJ
17541,"* al detall de productes de drogueria, perfume",2,KCRDEE0WJ
17542,"* al detall de productes de drogueria, perfume",1,KCRDEE0WJ
17543,"* al detall de productes de drogueria, perfume",2,KCRDEE0WJ
17544,"* al detall de productes de drogueria, perfume",1,KCRDEE0WJ
17545,"* al detall de productes de drogueria, perfume",9,KCRDEE0WJ
17546,"* al detall de productes de drogueria, perfume",0,KCRDEE0WJ
17547,"* al detall de productes de drogueria, perfume",36,KCRDEE0WJ
17548,"* al detall de productes de drogueria, perfume",1,KCRDEE0WJ
17549,"* al detall de productes de drogueria, perfume",8,KCRDEE0WJ
17550,"* al detall de productes de drogueria, perfume",6,KCRDEE0WJ
17551,"* al detall de productes de drogueria, perfume",0,KCRDEE0WJ
17552,"* al detall de productes de drogueria, perfume",2,KCRDEE0WJ
17553,"* al detall de productes de drogueria, perfume",9,KCRDEE0WJ
17554,"* al detall de productes de drogueria, perfume",0,KCRDEE0WJ
17555,"* al detall de productes de drogueria, perfume",0,KCRDEE0WJ
17722,"* al detall de calçat, articles de pell i imit",1,MAG53S74H
17723,"* al detall de calçat, articles de pell i imit",0,MAG53S74H
17724,"* al detall de calçat, articles de pell i imit",1,MAG53S74H
17725,"* al detall de calçat, articles de pell i imit",1,MAG53S74H
17726,"* al detall de calçat, articles de pell i imit",2,MAG53S74H
17727,"* al detall de calçat, articles de pell i imit",0,MAG53S74H
17728,"* al detall de calçat, articles de pell i imit",1,MAG53S74H
17729,"* al detall de calçat, articles de pell i imit",2,MAG53S74H
17730,"* al detall de calçat, articles de pell i imit",1,MAG53S74H
17731,"* al detall de calçat, articles de pell i imit",2,MAG53S74H
17732,"* al detall de calçat, articles de pell i imit",2,MAG53S74H
17733,"* al detall de calçat, articles de pell i imit",3,MAG53S74H
17734,"* al detall de calçat, articles de pell i imit",1,MAG53S74H
17735,"* al detall de calçat, articles de pell i imit",1,MAG53S74H
17736,"* al detall de calçat, articles de pell i imit",1,MAG53S74H
17737,"* al detall de calçat, articles de pell i imit",4,MAG53S74H
17738,"* al detall de calçat, articles de pell i imit",3,MAG53S74H
17739,"* al detall de calçat, articles de pell i imit",4,MAG53S74H
17740,"* al detall de calçat, articles de pell i imit",2,MAG53S74H
17741,"* al detall de calçat, articles de pell i imit",2,MAG53S74H
17742,"* al detall de calçat, articles de pell i imit",2,MAG53S74H
17743,"* al detall de calçat, articles de pell i imit",1,MAG53S74H
17744,"* al detall de calçat, articles de pell i imit",1,MAG53S74H
17745,"* al detall de calçat, articles de pell i imit",1,MAG53S74H
17746,"* al detall de calçat, articles de pell i imit",2,MAG53S74H
17747,"* al detall de calçat, articles de pell i imit",1,MAG53S74H
17748,"* al detall de calçat, articles de pell i imit",2,MAG53S74H
17749,"* al detall de calçat, articles de pell i imit",0,MAG53S74H
17750,"* al detall de calçat, articles de pell i imit",2,MAG53S74H
17751,"* al detall de calçat, articles de pell i imit",2,MAG53S74H
17752,"* al detall de calçat, articles de pell i imit",0,MAG53S74H
17827,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17828,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17829,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17830,"* Productes alimentaris, begudes i tabac",4,TXSRRRG7V
17831,"* Productes alimentaris, begudes i tabac",2,TXSRRRG7V
17832,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17833,"* Productes alimentaris, begudes i tabac",2,TXSRRRG7V
17834,"* Productes alimentaris, begudes i tabac",2,TXSRRRG7V
17835,"* Productes alimentaris, begudes i tabac",2,TXSRRRG7V
17836,"* Productes alimentaris, begudes i tabac",2,TXSRRRG7V
17837,"* Productes alimentaris, begudes i tabac",2,TXSRRRG7V
17838,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17839,"* Productes alimentaris, begudes i tabac",3,TXSRRRG7V
17840,"* Productes alimentaris, begudes i tabac",2,TXSRRRG7V
17841,"* Productes alimentaris, begudes i tabac",3,TXSRRRG7V
17842,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17843,"* Productes alimentaris, begudes i tabac",2,TXSRRRG7V
17844,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17845,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17846,"* Productes alimentaris, begudes i tabac",2,TXSRRRG7V
17847,"* Productes alimentaris, begudes i tabac",3,TXSRRRG7V
17848,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17849,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17850,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17851,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17852,"* Productes alimentaris, begudes i tabac",1,TXSRRRG7V
17853,"* de vehicles automòbils, bicicletes i altres",3,0NO5GU231
17854,"* de vehicles automòbils, bicicletes i altres",4,0NO5GU231
17855,"* de vehicles automòbils, bicicletes i altres",4,0NO5GU231
17856,"* de vehicles automòbils, bicicletes i altres",3,0NO5GU231
17857,"* de vehicles automòbils, bicicletes i altres",0,0NO5GU231
17858,"* de vehicles automòbils, bicicletes i altres",2,0NO5GU231
17859,"* de vehicles automòbils, bicicletes i altres",4,0NO5GU231
17860,"* de vehicles automòbils, bicicletes i altres",3,0NO5GU231
17861,"* de vehicles automòbils, bicicletes i altres",7,0NO5GU231
17862,"* de vehicles automòbils, bicicletes i altres",4,0NO5GU231
17863,"* de vehicles automòbils, bicicletes i altres",5,0NO5GU231
17864,"* de vehicles automòbils, bicicletes i altres",3,0NO5GU231
17865,"* de vehicles automòbils, bicicletes i altres",2,0NO5GU231
17866,"* de vehicles automòbils, bicicletes i altres",3,0NO5GU231
17867,"* de vehicles automòbils, bicicletes i altres",9,0NO5GU231
17868,"* de vehicles automòbils, bicicletes i altres",5,0NO5GU231
17869,"* de vehicles automòbils, bicicletes i altres",8,0NO5GU231
17870,"* de vehicles automòbils, bicicletes i altres",7,0NO5GU231
17871,"* de vehicles automòbils, bicicletes i altres",5,0NO5GU231
17872,"* de vehicles automòbils, bicicletes i altres",3,0NO5GU231
17873,"* de vehicles automòbils, bicicletes i altres",2,0NO5GU231
17874,"* de vehicles automòbils, bicicletes i altres",4,0NO5GU231
17875,"* de vehicles automòbils, bicicletes i altres",3,0NO5GU231
17876,"* de vehicles automòbils, bicicletes i altres",5,0NO5GU231
